Product Name,Categorize Product,Brand Name,Price (?),Discounted Price,Rating (?),Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount (%),Seller,Return Policy
Rastogi-Ratta Quas Lite Smartwatches 11,Smartwatch,Rastogi-Ratta Quas,43537.00 ,22203.87 ,4.90 ,3961,4488,1670,Electronics,Smartwatches,49,HomeCare Solutions,FALSE
Joshi Ltd Ipsa Ultra Furniture 3,Other,Joshi Ltd,43533.41 ,40486.07 ,4.70 ,9339,2594,526,Home,Furniture,7,SuperComNet,TRUE
Prabhakar-Raman Quae Ultra Jeans 3,Other,Prabhakar-Raman Quae,43522.57 ,33512.38 ,3.90 ,5639,3479,420,Fashion,Jeans,23,Flipkart Assured,FALSE
"Seshadri, Bava and Amble Qui Plus ACs 10",Other,"Seshadri, Bava",43514.97 ,43514.97 ,4.40 ,1483,7098,2214,Appliances,ACs,0,HomeCare Solutions,FALSE
"Ravi, Minhas and Gulati Sequi Ultra Jeans 5",Other,"Ravi, Minhas",43507.12 ,43507.12 ,3.00 ,5442,3798,912,Fashion,Jeans,0,Cloudtail India,FALSE
Sridhar Inc Harum Plus Headphones 4,Phone,Sridhar Inc,43491.73 ,16091.94 ,3.30 ,3524,636,241,Electronics,Headphones,63,ElectroWorld,TRUE
Choudhury LLC Amet Plus Decor 15,Other,Choudhury LLC,43483.07 ,18262.89 ,5.00 ,739,2580,206,Home,Decor,58,SuperComNet,TRUE
"Sur, Ratta and Bajwa Nobis Ultra Decor 13",Other,"Sur, Ratta",43480.40 ,43480.40 ,3.60 ,2750,4717,426,Home,Decor,0,Cloudtail India,TRUE
"Hegde, Kade and Hari Sapiente Plus Furniture 11",Other,"Hegde, Kade",43477.30 ,43477.30 ,4.20 ,928,8750,1874,Home,Furniture,0,ElectroWorld,TRUE
Minhas Inc Eveniet Ultra Decor 3,Other,Minhas Inc,43462.05 ,16080.96 ,3.50 ,8900,395,148,Home,Decor,63,Cloudtail India,FALSE
Setty and Sons Modi Ultra Microwaves 14,Other,Setty and,43393.43 ,19527.04 ,3.90 ,8646,3330,485,Appliances,Microwaves,55,Flipkart Assured,TRUE
"Pandya, Kanda and De Excepturi Plus Decor 8",Other,"Pandya, Kanda",43370.46 ,43370.46 ,3.90 ,4132,4140,1757,Home,Decor,0,SuperComNet,FALSE
Kunda-Chhabra Reprehenderit Ultra Microwaves 15,Other,Kunda-Chhabra Reprehenderit,43364.00 ,19947.44 ,3.90 ,676,9686,3718,Appliances,Microwaves,54,Cloudtail India,TRUE
Barad PLC Vero Plus Decor 14,Other,Barad PLC,43363.37 ,19947.15 ,4.70 ,7718,9124,1214,Home,Decor,54,MobileHub,TRUE
Mittal Inc Facilis Plus Shoes 9,Other,Mittal Inc,43357.18 ,43357.18 ,4.60 ,4917,5453,680,Fashion,Shoes,0,FashionPlus,TRUE
"Prasad, Manne and Wadhwa Voluptate Ultra Furniture 11",Other,"Prasad, Manne",43316.14 ,15593.81 ,4.70 ,3861,666,19,Home,Furniture,64,SuperComNet,TRUE
Rattan and Sons Asperiores Lite Shoes 6,Other,Rattan and,43312.43 ,30751.83 ,4.70 ,7653,3262,1085,Fashion,Shoes,29,ElectroWorld,FALSE
"Rege, Pandya and Dara Maiores Lite Smartwatches 3",Smartwatch,"Rege, Pandya",43310.57 ,43310.57 ,4.70 ,3596,6340,2656,Electronics,Smartwatches,0,HomeCare Solutions,TRUE
"Mitter, Choudhury and Narayan Accusamus Plus Headphones 7",Phone,"Mitter, Choudhury",43278.48 ,27265.44 ,5.00 ,1836,2367,541,Electronics,Headphones,37,MobileHub,TRUE
Khatri-Amble Illo Ultra Headphones 11,Phone,Khatri-Amble Illo,43247.69 ,28111.00 ,3.10 ,5066,3340,975,Electronics,Headphones,35,RetailNet,FALSE
"Kant, Sibal and Balan Sunt Plus ACs 9",Other,"Kant, Sibal",43229.91 ,43229.91 ,3.90 ,3247,4678,1561,Appliances,ACs,0,SuperComNet,FALSE
Bobal-Kumar Accusamus Plus Refrigerators 15,Other,Bobal-Kumar Accusamus,43203.97 ,22898.10 ,3.00 ,6139,2761,8,Appliances,Refrigerators,47,HomeCare Solutions,TRUE
Wali PLC Voluptates Ultra Smartwatches 4,Smartwatch,Wali PLC,43178.03 ,34542.42 ,3.70 ,9486,2062,902,Electronics,Smartwatches,20,FashionPlus,TRUE
"Gola, Chaudhuri and Nagy Illum Lite ACs 1",Other,"Gola, Chaudhuri",43132.81 ,40113.51 ,5.00 ,7290,8145,2768,Appliances,ACs,7,Cloudtail India,TRUE
Bhakta PLC Harum Pro Lighting 2,Other,Bhakta PLC,43116.80 ,43116.80 ,3.10 ,5879,5487,2469,Home,Lighting,0,Cloudtail India,TRUE
Bhavsar LLC Assumenda Pro Jeans 8,Other,Bhavsar LLC,43072.22 ,12921.67 ,5.00 ,9658,7239,796,Fashion,Jeans,70,Flipkart Assured,TRUE
Bhattacharyya Group Facere Pro Headphones 5,Phone,Bhattacharyya Group,43056.73 ,27986.87 ,4.50 ,7640,2917,1069,Electronics,Headphones,35,SuperComNet,FALSE
Maharaj LLC Corrupti Pro Kitchenware 11,Other,Maharaj LLC,42958.21 ,42958.21 ,3.70 ,5803,3073,789,Home,Kitchenware,0,HomeCare Solutions,TRUE
Pingle Ltd Repellat Pro Shoes 10,Other,Pingle Ltd,42941.06 ,30917.56 ,4.90 ,4363,4242,1349,Fashion,Shoes,28,MobileHub,TRUE
"Rama, Pillai and Desai Vero Pro Headphones 14",Phone,"Rama, Pillai",42936.84 ,42936.84 ,3.40 ,4147,1455,563,Electronics,Headphones,0,ElectroWorld,TRUE
Mammen-Agrawal Pariatur Pro Furniture 7,Other,Mammen-Agrawal Pariatur,42921.45 ,15880.94 ,4.60 ,4117,6422,2562,Home,Furniture,63,SuperComNet,FALSE
Patel-Karnik Necessitatibus Plus Jeans 14,Other,Patel-Karnik Necessitatibus,42912.34 ,20168.80 ,4.60 ,8544,6048,1682,Fashion,Jeans,53,Cloudtail India,FALSE
Sarma PLC Neque Ultra ACs 6,Other,Sarma PLC,42910.67 ,31753.90 ,4.80 ,2628,8522,268,Appliances,ACs,26,SuperComNet,TRUE
Hora-Sood Itaque Ultra Smartwatches 10,Smartwatch,Hora-Sood Itaque,42908.25 ,42908.25 ,4.70 ,6790,1921,462,Electronics,Smartwatches,0,HomeCare Solutions,TRUE
Chaudhari PLC Sequi Plus Shoes 6,Other,Chaudhari PLC,42905.19 ,21452.60 ,4.20 ,3367,2036,823,Fashion,Shoes,50,Cloudtail India,TRUE
Lal-Dube Fugit Plus Washing Machines 11,Other,Lal-Dube Fugit,42899.28 ,22736.62 ,3.70 ,5416,3119,1269,Appliances,Washing Machines,47,RetailNet,TRUE
Kurian-Deep Ut Pro Microwaves 4,Other,Kurian-Deep Ut,42874.17 ,17149.67 ,3.30 ,6202,3082,351,Appliances,Microwaves,60,MobileHub,TRUE
Kunda Group Magni Ultra Washing Machines 12,Other,Kunda Group,42867.53 ,42867.53 ,3.20 ,3531,1403,479,Appliances,Washing Machines,0,FashionPlus,TRUE
Sahni-Sachdev Iusto Ultra Headphones 8,Phone,Sahni-Sachdev Iusto,42857.91 ,17143.16 ,3.60 ,3155,1198,8,Electronics,Headphones,60,FashionPlus,TRUE
"Soni, Trivedi and Patel Exercitationem Pro Furniture 14",Other,"Soni, Trivedi",42854.49 ,39854.68 ,4.20 ,7930,3739,1205,Home,Furniture,7,FashionPlus,TRUE
Vasa-Kamdar Dolorum Ultra Microwaves 1,Other,Vasa-Kamdar Dolorum,42851.50 ,42851.50 ,4.90 ,1599,1226,59,Appliances,Microwaves,0,HomeCare Solutions,FALSE
"Sangha, Ahuja and Pall Dolores Ultra Shoes 6",Other,"Sangha, Ahuja",42846.14 ,18423.84 ,3.20 ,2167,8304,1256,Fashion,Shoes,57,MobileHub,TRUE
"Bhatnagar, Gopal and Sama Quibusdam Plus Kitchenware 4",Other,"Bhatnagar, Gopal",42825.55 ,32975.67 ,3.20 ,9108,7667,2208,Home,Kitchenware,23,FashionPlus,FALSE
"Mandal, Muni and Mukhopadhyay Veniam Ultra Furniture 5",Other,"Mandal, Muni",42820.50 ,31687.17 ,4.70 ,3783,4368,431,Home,Furniture,26,Cloudtail India,TRUE
Sen-Panchal Rem Pro Headphones 11,Phone,Sen-Panchal Rem,42807.07 ,26112.31 ,4.90 ,5180,5983,2762,Electronics,Headphones,39,ElectroWorld,TRUE
"Panchal, Aggarwal and Soni Neque Ultra Dresses 2",Other,"Panchal, Aggarwal",42774.78 ,42774.78 ,3.20 ,1493,6930,3369,Fashion,Dresses,0,ElectroWorld,TRUE
Kumer Inc Cum Lite Headphones 14,Phone,Kumer Inc,42752.12 ,34201.70 ,4.20 ,1129,8039,1738,Electronics,Headphones,20,FashionPlus,FALSE
Rege-Raja Voluptatibus Plus Smartwatches 6,Smartwatch,Rege-Raja Voluptatibus,42741.31 ,14959.46 ,4.30 ,3304,3871,393,Electronics,Smartwatches,65,MobileHub,TRUE
Saxena PLC Harum Pro Smartwatches 6,Smartwatch,Saxena PLC,42735.55 ,18376.29 ,4.70 ,1026,6338,2091,Electronics,Smartwatches,57,RetailNet,FALSE
Toor-Sahni Debitis Ultra Refrigerators 3,Other,Toor-Sahni Debitis,42729.60 ,42729.60 ,3.20 ,419,6292,914,Appliances,Refrigerators,0,RetailNet,FALSE
"Naik, Bhatti and Pai Ipsum Plus Washing Machines 9",Other,"Naik, Bhatti",42724.78 ,42724.78 ,4.90 ,1792,4821,519,Appliances,Washing Machines,0,Flipkart Assured,TRUE
Bhargava Inc Voluptates Pro Lighting 15,Other,Bhargava Inc,42703.26 ,42703.26 ,4.60 ,3788,6048,758,Home,Lighting,0,RetailNet,TRUE
Mall-Chanda Esse Plus Microwaves 14,Other,Mall-Chanda Esse,42695.68 ,18359.14 ,5.00 ,640,9954,3991,Appliances,Microwaves,57,HomeCare Solutions,TRUE
"Bhatt, Kumar and Bhatt Distinctio Plus Jeans 1",Other,"Bhatt, Kumar",42694.27 ,42694.27 ,3.20 ,4694,1015,493,Fashion,Jeans,0,ElectroWorld,TRUE
"Patel, Hari and Andra Nam Pro Jeans 10",Other,"Patel, Hari",42691.32 ,42691.32 ,4.90 ,2356,3807,811,Fashion,Jeans,0,Flipkart Assured,TRUE
Basak Ltd Quia Lite Smartphones 1,Phone,Basak Ltd,42680.21 ,22193.71 ,4.00 ,5181,9138,2088,Electronics,Smartphones,48,HomeCare Solutions,FALSE
"Bala, Rau and Keer Ipsum Pro Smartphones 10",Phone,"Bala, Rau",42665.96 ,35412.75 ,3.30 ,8905,5412,2030,Electronics,Smartphones,17,FashionPlus,TRUE
"Cheema, Rau and Mallick Tempore Ultra Smartwatches 15",Smartwatch,"Cheema, Rau",42665.73 ,12799.72 ,3.30 ,4561,5847,1650,Electronics,Smartwatches,70,MobileHub,TRUE
"Zachariah, Mohanty and Pillay Ipsum Lite Decor 5",Other,"Zachariah, Mohanty",42664.68 ,42664.68 ,4.80 ,9530,4870,1720,Home,Decor,0,MobileHub,FALSE
"Rege, Solanki and Puri Aperiam Pro Headphones 8",Phone,"Rege, Solanki",42660.85 ,13224.86 ,3.30 ,3133,4728,1411,Electronics,Headphones,69,SuperComNet,TRUE
Padmanabhan-Pillai Odit Plus Dresses 6,Other,Padmanabhan-Pillai Odit,42649.57 ,20898.29 ,4.80 ,484,6892,3179,Fashion,Dresses,51,Cloudtail India,FALSE
Rana Group Fugiat Pro Microwaves 14,Other,Rana Group,42591.82 ,42591.82 ,4.90 ,9146,5075,791,Appliances,Microwaves,0,HomeCare Solutions,FALSE
Wable Ltd Velit Pro Kitchenware 4,Other,Wable Ltd,42590.52 ,30665.17 ,3.80 ,9165,6784,1296,Home,Kitchenware,28,RetailNet,TRUE
Agrawal-Balay Tenetur Ultra Dresses 9,Other,Agrawal-Balay Tenetur,42569.21 ,42569.21 ,4.30 ,5941,4651,597,Fashion,Dresses,0,FashionPlus,TRUE
Bobal-Bali Deleniti Plus Kitchenware 1,Other,Bobal-Bali Deleniti,42544.59 ,27228.54 ,4.20 ,5315,2291,443,Home,Kitchenware,36,SuperComNet,TRUE
Solanki PLC Quibusdam Plus Washing Machines 1,Other,Solanki PLC,42536.01 ,42536.01 ,4.90 ,1551,8049,1281,Appliances,Washing Machines,0,HomeCare Solutions,TRUE
Chaudry Group Omnis Pro Jeans 1,Other,Chaudry Group,42531.27 ,19989.70 ,3.80 ,3512,6343,2061,Fashion,Jeans,53,FashionPlus,TRUE
"Keer, Arya and Sandal Voluptas Plus Refrigerators 9",Other,"Keer, Arya",42523.10 ,42523.10 ,4.20 ,5123,9953,4108,Appliances,Refrigerators,0,MobileHub,TRUE
Singhal and Sons Dolores Lite Headphones 6,Phone,Singhal and,42518.47 ,42518.47 ,4.00 ,3305,4077,1727,Electronics,Headphones,0,ElectroWorld,FALSE
Pillay Group Voluptate Ultra Dresses 14,Other,Pillay Group,42511.91 ,42511.91 ,4.40 ,3095,4196,309,Fashion,Dresses,0,Flipkart Assured,TRUE
Biswas Inc In Pro Smartphones 3,Phone,Biswas Inc,42510.41 ,25506.25 ,3.40 ,3330,4732,1528,Electronics,Smartphones,40,HomeCare Solutions,FALSE
Randhawa-Kala Est Ultra Dresses 13,Other,Randhawa-Kala Est,42509.26 ,25080.46 ,4.10 ,6116,4396,899,Fashion,Dresses,41,ElectroWorld,FALSE
"Saxena, Sama and Pau Hic Plus Furniture 2",Other,"Saxena, Sama",42492.15 ,42492.15 ,4.60 ,8178,8846,3507,Home,Furniture,0,Cloudtail India,TRUE
Sidhu Ltd Dolor Ultra Lighting 4,Other,Sidhu Ltd,42469.87 ,24632.52 ,4.10 ,6272,8470,2328,Home,Lighting,42,MobileHub,TRUE
Khosla-Sabharwal Doloremque Ultra Kitchenware 2,Other,Khosla-Sabharwal Doloremque,42461.52 ,32695.37 ,3.60 ,3616,8572,898,Home,Kitchenware,23,Flipkart Assured,FALSE
Kamdar-Lalla Est Pro Smartwatches 4,Smartwatch,Kamdar-Lalla Est,42461.03 ,20381.29 ,3.20 ,4212,9927,3281,Electronics,Smartwatches,52,MobileHub,TRUE
"Dhawan, Solanki and Chand Iusto Ultra Headphones 4",Phone,"Dhawan, Solanki",42438.72 ,34375.36 ,3.40 ,6551,6094,2938,Electronics,Headphones,19,FashionPlus,TRUE
Borah-Sawhney Facilis Ultra ACs 13,Other,Borah-Sawhney Facilis,42425.00 ,15273.00 ,4.20 ,1897,9855,3951,Appliances,ACs,64,Cloudtail India,TRUE
Oak-Verma Eveniet Ultra Decor 7,Other,Oak-Verma Eveniet,42421.38 ,18665.41 ,4.80 ,110,6569,831,Home,Decor,56,ElectroWorld,TRUE
Bhandari-Sachdeva Suscipit Pro Smartphones 12,Phone,Bhandari-Sachdeva Suscipit,42412.57 ,13996.15 ,3.50 ,6662,3552,1521,Electronics,Smartphones,67,HomeCare Solutions,TRUE
Varkey and Sons Dolores Ultra Dresses 8,Other,Varkey and,42406.94 ,30533.00 ,4.20 ,1285,3316,717,Fashion,Dresses,28,SuperComNet,TRUE
Padmanabhan Ltd Porro Plus Kitchenware 8,Other,Padmanabhan Ltd,42404.08 ,24594.37 ,4.20 ,1993,9615,1655,Home,Kitchenware,42,MobileHub,TRUE
Vala-Puri Ratione Pro Jeans 12,Other,Vala-Puri Ratione,42398.03 ,18655.13 ,4.00 ,4962,5670,1290,Fashion,Jeans,56,SuperComNet,TRUE
Banerjee Ltd Et Pro Dresses 12,Other,Banerjee Ltd,42388.57 ,38573.60 ,3.40 ,6474,5781,1192,Fashion,Dresses,9,ElectroWorld,TRUE
Sani Group Provident Ultra ACs 9,Other,Sani Group,42306.26 ,42306.26 ,4.30 ,1563,6164,2977,Appliances,ACs,0,FashionPlus,TRUE
"Mallick, Konda and Shankar Temporibus Ultra ACs 13",Other,"Mallick, Konda",42293.29 ,16071.45 ,4.80 ,9322,3540,790,Appliances,ACs,62,RetailNet,FALSE
Chander Group Veritatis Ultra Kitchenware 14,Other,Chander Group,42282.38 ,38054.14 ,4.60 ,2424,6350,2592,Home,Kitchenware,10,RetailNet,FALSE
Prabhu-Khosla Officiis Plus Jeans 11,Other,Prabhu-Khosla Officiis,42248.37 ,42248.37 ,3.60 ,3294,3596,865,Fashion,Jeans,0,Flipkart Assured,FALSE
Sama Ltd Sequi Lite Microwaves 10,Other,Sama Ltd,42247.50 ,20278.80 ,3.20 ,7595,6015,2709,Appliances,Microwaves,52,ElectroWorld,TRUE
"Sagar, Kaur and Hora Reprehenderit Plus Refrigerators 5",Other,"Sagar, Kaur",42231.33 ,36741.26 ,3.40 ,3435,9531,4231,Appliances,Refrigerators,13,ElectroWorld,FALSE
"Arya, Rege and Bir Mollitia Lite Furniture 7",Other,"Arya, Rege",42216.29 ,42216.29 ,4.90 ,29,6435,1062,Home,Furniture,0,MobileHub,TRUE
"Bumb, Anne and Arora Accusantium Pro Washing Machines 12",Other,"Bumb, Anne",42206.51 ,42206.51 ,4.90 ,40,4303,66,Appliances,Washing Machines,0,HomeCare Solutions,TRUE
Kashyap-Jayaraman Nobis Pro Headphones 14,Phone,Kashyap-Jayaraman Nobis,42206.27 ,24479.64 ,4.30 ,4585,2385,343,Electronics,Headphones,42,RetailNet,TRUE
Upadhyay LLC Tempora Ultra Decor 11,Other,Upadhyay LLC,42202.66 ,31652.00 ,4.50 ,3353,3848,767,Home,Decor,25,ElectroWorld,FALSE
De-Yohannan Voluptatem Pro Dresses 11,Other,De-Yohannan Voluptatem,42188.58 ,25313.15 ,4.60 ,3581,3617,890,Fashion,Dresses,40,HomeCare Solutions,TRUE
"Sridhar, Dhar and Pingle Earum Plus Jeans 6",Other,"Sridhar, Dhar",42177.36 ,35428.98 ,4.80 ,8184,1448,232,Fashion,Jeans,16,Flipkart Assured,FALSE
"Pradhan, Kurian and Rama Aliquam Plus Lighting 12",Other,"Pradhan, Kurian",42174.99 ,33318.24 ,3.90 ,6363,1838,158,Home,Lighting,21,MobileHub,TRUE
Seshadri Ltd Quisquam Lite Jeans 6,Other,Seshadri Ltd,42151.11 ,40043.55 ,3.20 ,7550,6580,835,Fashion,Jeans,5,ElectroWorld,FALSE
Chaudhuri-Tak Veniam Pro Lighting 6,Other,Chaudhuri-Tak Veniam,42141.62 ,35398.96 ,4.50 ,5691,4964,199,Home,Lighting,16,FashionPlus,TRUE
"Magar, Sahni and Bhatnagar Hic Pro Refrigerators 6",Other,"Magar, Sahni",42138.15 ,15169.73 ,4.40 ,5745,7887,3882,Appliances,Refrigerators,64,Cloudtail India,FALSE
Prabhu and Sons Debitis Pro Decor 15,Other,Prabhu and,42133.92 ,36235.17 ,4.10 ,9118,2245,527,Home,Decor,14,Cloudtail India,TRUE
Sinha Group Maxime Ultra Refrigerators 15,Other,Sinha Group,42120.73 ,25693.65 ,3.90 ,5255,7000,418,Appliances,Refrigerators,39,Flipkart Assured,TRUE
Sathe-Thakkar Velit Ultra Kitchenware 14,Other,Sathe-Thakkar Velit,42113.37 ,29479.36 ,3.40 ,9266,1828,55,Home,Kitchenware,30,ElectroWorld,FALSE
Bhatia LLC Repellat Lite Smartwatches 2,Smartwatch,Bhatia LLC,42108.51 ,18106.66 ,3.50 ,7062,2600,529,Electronics,Smartwatches,57,SuperComNet,TRUE
"Tripathi, Mitter and Patla Explicabo Ultra ACs 8",Other,"Tripathi, Mitter",42094.64 ,29466.25 ,4.50 ,7507,3098,595,Appliances,ACs,30,ElectroWorld,TRUE
"Mittal, Taneja and Bajwa Placeat Plus Lighting 3",Other,"Mittal, Taneja",42088.11 ,21885.82 ,4.70 ,9793,3856,453,Home,Lighting,48,HomeCare Solutions,TRUE
Anne Ltd Tempora Plus Decor 6,Other,Anne Ltd,42049.28 ,42049.28 ,3.30 ,9366,9778,3596,Home,Decor,0,ElectroWorld,FALSE
Magar LLC Itaque Plus Lighting 5,Other,Magar LLC,42018.01 ,42018.01 ,4.00 ,5926,8115,1532,Home,Lighting,0,ElectroWorld,TRUE
"Menon, Suri and Dhar Asperiores Pro Shoes 4",Other,"Menon, Suri",41975.25 ,36518.47 ,3.40 ,8189,2208,0,Fashion,Shoes,13,ElectroWorld,FALSE
Sarma Group Repudiandae Plus Washing Machines 11,Other,Sarma Group,41962.60 ,29793.45 ,4.30 ,7569,1030,305,Appliances,Washing Machines,29,Flipkart Assured,FALSE
"Bakshi, Chaudhry and Mukhopadhyay Excepturi Lite Refrigerators 12",Other,"Bakshi, Chaudhry",41942.48 ,25584.91 ,4.10 ,7656,8546,2256,Appliances,Refrigerators,39,RetailNet,TRUE
Singh-Mander Saepe Pro Headphones 2,Phone,Singh-Mander Saepe,41935.31 ,41935.31 ,3.40 ,3464,462,35,Electronics,Headphones,0,RetailNet,FALSE
"Goel, Khurana and Chandra Voluptates Pro Decor 9",Other,"Goel, Khurana",41920.68 ,12576.20 ,4.00 ,8702,8734,1458,Home,Decor,70,Cloudtail India,FALSE
"Gaba, Korpal and Roy Atque Ultra Refrigerators 9",Other,"Gaba, Korpal",41919.80 ,37727.82 ,3.50 ,8480,2585,276,Appliances,Refrigerators,10,RetailNet,FALSE
Nori and Sons Commodi Lite Smartwatches 2,Smartwatch,Nori and,41904.98 ,41904.98 ,3.30 ,4683,2458,777,Electronics,Smartwatches,0,Flipkart Assured,TRUE
"Mall, Batta and Sidhu Necessitatibus Pro Refrigerators 3",Other,"Mall, Batta",41864.84 ,26374.85 ,4.00 ,8472,9534,1799,Appliances,Refrigerators,37,SuperComNet,FALSE
Dugal-Borah Eum Ultra Decor 10,Other,Dugal-Borah Eum,41855.62 ,37251.50 ,3.10 ,358,3116,1002,Home,Decor,11,HomeCare Solutions,FALSE
"Banerjee, Prashad and Sha Eos Plus Refrigerators 11",Other,"Banerjee, Prashad",41850.53 ,33898.93 ,3.60 ,93,6885,87,Appliances,Refrigerators,19,ElectroWorld,TRUE
"Sarraf, Jani and Grewal Nulla Pro Kitchenware 3",Other,"Sarraf, Jani",41848.68 ,41848.68 ,4.80 ,9959,386,175,Home,Kitchenware,0,MobileHub,TRUE
Arya Ltd Hic Ultra Smartphones 4,Phone,Arya Ltd,41827.80 ,32625.68 ,3.80 ,5836,3478,1243,Electronics,Smartphones,22,Cloudtail India,FALSE
"Nayak, Lad and Purohit Iure Ultra Lighting 6",Other,"Nayak, Lad",41823.37 ,27185.19 ,4.40 ,7666,7052,1178,Home,Lighting,35,MobileHub,TRUE
Ben-Balay Recusandae Lite Jeans 13,Other,Ben-Balay Recusandae,41814.73 ,35124.37 ,3.40 ,6335,1050,273,Fashion,Jeans,16,SuperComNet,TRUE
Iyer-Baria Corporis Lite Headphones 1,Phone,Iyer-Baria Corporis,41812.62 ,12961.91 ,4.20 ,6299,8111,243,Electronics,Headphones,69,RetailNet,TRUE
Parsa-Dar Fuga Pro Decor 2,Other,Parsa-Dar Fuga,41778.06 ,20053.47 ,3.80 ,9164,4449,1527,Home,Decor,52,HomeCare Solutions,FALSE
Khatri PLC Ullam Plus Lighting 3,Other,Khatri PLC,41754.72 ,41754.72 ,4.10 ,1437,9491,789,Home,Lighting,0,HomeCare Solutions,FALSE
Banik-Sule Possimus Plus Dresses 15,Other,Banik-Sule Possimus,41741.81 ,35063.12 ,3.70 ,4441,66,33,Fashion,Dresses,16,Cloudtail India,FALSE
Jain Ltd Dolorum Ultra Kitchenware 3,Other,Jain Ltd,41732.19 ,41732.19 ,3.30 ,9475,1164,311,Home,Kitchenware,0,Flipkart Assured,TRUE
Sami Ltd Voluptas Lite Shoes 13,Other,Sami Ltd,41669.43 ,26251.74 ,4.40 ,6483,2033,695,Fashion,Shoes,37,Cloudtail India,FALSE
Goswami-Deshpande Ab Ultra Dresses 9,Other,Goswami-Deshpande Ab,41653.86 ,17911.16 ,3.70 ,3739,7716,3504,Fashion,Dresses,57,Flipkart Assured,TRUE
Din-Handa Tempora Pro Washing Machines 3,Other,Din-Handa Tempora,41648.43 ,18741.79 ,3.70 ,9477,4953,2102,Appliances,Washing Machines,55,RetailNet,FALSE
Date Group Laborum Pro Lighting 8,Other,Date Group,41644.67 ,17490.76 ,4.10 ,6109,6475,370,Home,Lighting,58,ElectroWorld,FALSE
Banik-Sule Amet Plus Microwaves 6,Other,Banik-Sule Amet,41631.58 ,41631.58 ,4.50 ,4831,5678,1995,Appliances,Microwaves,0,HomeCare Solutions,FALSE
"Pandey, Dugar and Palan Vitae Pro Headphones 1",Phone,"Pandey, Dugar",41621.92 ,33713.76 ,3.50 ,1878,2819,532,Electronics,Headphones,19,MobileHub,TRUE
Parekh-Dar Ratione Pro Furniture 14,Other,Parekh-Dar Ratione,41620.25 ,41620.25 ,4.10 ,6351,1037,23,Home,Furniture,0,ElectroWorld,TRUE
"Mittal, Baria and Ray Asperiores Lite Furniture 9",Other,"Mittal, Baria",41615.48 ,33708.54 ,4.20 ,2834,194,72,Home,Furniture,19,RetailNet,TRUE
"Raja, Bala and Dhingra Eveniet Lite Washing Machines 8",Other,"Raja, Bala",41615.39 ,20807.70 ,4.80 ,2564,5546,186,Appliances,Washing Machines,50,HomeCare Solutions,FALSE
Pant LLC Nulla Ultra Lighting 8,Other,Pant LLC,41577.80 ,41577.80 ,3.80 ,9226,859,412,Home,Lighting,0,FashionPlus,TRUE
Kumer-Gupta Voluptate Plus Lighting 10,Other,Kumer-Gupta Voluptate,41576.30 ,41576.30 ,3.60 ,6386,1814,341,Home,Lighting,0,RetailNet,FALSE
Keer-Muni Ea Pro Jeans 8,Other,Keer-Muni Ea,41571.86 ,16628.74 ,4.00 ,4199,1150,424,Fashion,Jeans,60,RetailNet,TRUE
"Hayre, Sagar and Sahni Libero Lite Jeans 2",Other,"Hayre, Sagar",41555.15 ,36984.08 ,5.00 ,1557,1145,533,Fashion,Jeans,11,ElectroWorld,TRUE
"Muni, Wable and Chander Repudiandae Plus Decor 8",Other,"Muni, Wable",41538.66 ,16615.46 ,4.90 ,7698,1159,205,Home,Decor,60,MobileHub,TRUE
"Saha, Sant and Trivedi Nam Lite Smartwatches 10",Smartwatch,"Saha, Sant",41531.92 ,33640.86 ,5.00 ,6185,6328,468,Electronics,Smartwatches,19,ElectroWorld,FALSE
Ghose-Dalal Quas Plus ACs 1,Other,Ghose-Dalal Quas,41530.15 ,41530.15 ,4.20 ,1886,2595,780,Appliances,ACs,0,MobileHub,FALSE
Brar-Kata Dolor Lite Kitchenware 8,Other,Brar-Kata Dolor,41528.26 ,41528.26 ,3.30 ,2895,2181,872,Home,Kitchenware,0,Flipkart Assured,TRUE
"Chaudhari, Kannan and Chander Molestiae Ultra Kitchenware 12",Other,"Chaudhari, Kannan",41514.72 ,41514.72 ,3.70 ,6992,9747,4062,Home,Kitchenware,0,RetailNet,TRUE
"Savant, Narayanan and Swamy Architecto Pro Refrigerators 5",Other,"Savant, Narayanan",41514.45 ,41514.45 ,4.30 ,1182,8724,1770,Appliances,Refrigerators,0,FashionPlus,FALSE
Bhatti-Upadhyay Neque Ultra Smartwatches 10,Smartwatch,Bhatti-Upadhyay Neque,41512.34 ,41512.34 ,4.10 ,1952,5605,186,Electronics,Smartwatches,0,ElectroWorld,FALSE
Hayre Group Soluta Pro Microwaves 9,Other,Hayre Group,41502.96 ,20751.48 ,4.00 ,670,7978,2672,Appliances,Microwaves,50,MobileHub,TRUE
"Prashad, Mander and Parsa Non Plus Decor 2",Other,"Prashad, Mander",41498.12 ,35273.40 ,3.20 ,5038,737,54,Home,Decor,15,ElectroWorld,FALSE
"Kata, Sagar and Nazareth Eum Lite Shoes 12",Other,"Kata, Sagar",41491.99 ,41491.99 ,4.00 ,5071,2932,704,Fashion,Shoes,0,SuperComNet,TRUE
